ID,Brand,Category,Name,Price,Image URL
26,BOSS,Men's T-Shirts,Regular-fit cotton-linen T-shirt with horizontal stripes,"
HK$ 1,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450786_247_350?$large$=&fit=crop%2C1&align=1%2C1
27,BOSS,Men's T-Shirts,Regular-fit T-shirt with contrast detail,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50245195_100_350?$large$=&fit=crop%2C1&align=1%2C1
28,BOSS,Men's T-Shirts,Cotton T-shirt with glow-in-the-dark print,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453648_101_350?$large$=&fit=crop%2C1&align=1%2C1
29,BOSS,Men's T-Shirts,Relaxed-fit T-shirt in paper-touch cotton with logo,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452920_261_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
30,BOSS,Men's T-Shirts,Relaxed-fit unisex T-shirt in stretch cotton with exclusive logo,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457336_492_350?$large$=&fit=crop%2C1&align=1%2C1
31,BOSS,Men's T-Shirts,Relaxed-fit unisex T-shirt in stretch cotton with exclusive logo,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457636_680_350?$large$=&fit=crop%2C1&align=1%2C1
32,BOSS,Men's T-Shirts,Cotton-jersey T-shirt with multi-coloured logo,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452836_452_350?$large$=&fit=crop%2C1&align=1%2C1
33,BOSS,Men's T-Shirts,Logo T-shirt in pure cotton with liquid finishing,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50333808_001_350?$large$=&fit=crop%2C1&align=1%2C1
34,BOSS,Men's T-Shirts,Relaxed-fit unisex T-shirt in stretch cotton with exclusive logo,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457336_100_350?$large$=&fit=crop%2C1&align=1%2C1
35,BOSS,Men's T-Shirts,Relaxed-fit unisex T-shirt in stretch cotton with exclusive logo,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457336_628_350?$large$=&fit=crop%2C1&align=1%2C1
36,BOSS,Men's T-Shirts,Crew-neck T-shirt in Pima cotton with photographic print,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453656_428_350?$large$=&fit=crop%2C1&align=1%2C1
