ID,Brand,Category,Name,Price,Image URL
35,BOSS,Men's Knitwear,Cotton sweater with large-scale jacquard-woven logos,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450032_001_350?$large$=&fit=crop%2C1&align=1%2C1
36,BOSS,Men's Knitwear,Regular-fit logo sweater in organic cotton and hemp,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447089_272_350?$large$=&fit=crop%2C1&align=1%2C1
37,BOSS,Men's Knitwear,Knitted polo sweater in cotton and linen,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449952_402_350?$large$=&fit=crop%2C1&align=1%2C1
38,BOSS,Men's Knitwear,Zip-through padded jacket with knitted sleeves,"
HK$ 4,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449981_001_350?$large$=&fit=crop%2C1&align=1%2C1
39,BOSS,Men's Knitwear,Short-sleeved sweater with mixed structures,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452431_301_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
40,BOSS,Men's Knitwear,Ribbed cardigan with shawl collar,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444141_402_350?$large$=&fit=crop%2C1&align=1%2C1
41,BOSS,Men's Knitwear,Regular-fit sweater in cotton with degradé stripes,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50448458_342_350?$large$=&fit=crop%2C1&align=1%2C1
42,BOSS,Men's Knitwear,Knitted tank top with chunky structure,"
HK$ 2,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50460092_234_350?$large$=&fit=crop%2C1&align=1%2C1
43,BOSS,Men's Knitwear,Zip-through jacket in melange cotton with side stripe,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446563_404_350?$large$=&fit=crop%2C1&align=1%2C1
44,BOSS,Men's Knitwear,Zip-through padded jacket with knitted sleeves,"
HK$ 4,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449981_069_350?$large$=&fit=crop%2C1&align=1%2C1
45,BOSS,Men's Knitwear,Zip-neck colour-block sweater with water-repellent finish,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446970_100_350?$large$=&fit=crop%2C1&align=1%2C1
46,BOSS,Men's Knitwear,Zip-neck sweater in pure cotton with logo embroidery,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50419988_402_350?$large$=&fit=crop%2C1&align=1%2C1
47,BOSS,Men's Knitwear,Zip-through cardigan in knitted cotton with logo embroidery,"
HK$ 2,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450198_001_350?$large$=&fit=crop%2C1&align=1%2C1
48,BOSS,Men's Knitwear,Zip-neck colour-block sweater with water-repellent finish,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446970_001_350?$large$=&fit=crop%2C1&align=1%2C1
49,BOSS,Men's Knitwear,V-neck sweater in mulesing-free wool,"
HK$ 1,850.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50378576_030_350?$large$=&fit=crop%2C1&align=1%2C1
50,BOSS,Men's Knitwear,Knitted-cotton sweater with melange structure in slim fit,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446540_021_350?$large$=&fit=crop%2C1&align=1%2C1
51,BOSS,Men's Knitwear,V-neck sweater in mulesing-free wool,"
HK$ 1,850.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50378576_001_350?$large$=&fit=crop%2C1&align=1%2C1
52,BOSS,Men's Knitwear,Camouflage-pattern sweater in cotton-blend knitted jacquard,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450006_118_350?$large$=&fit=crop%2C1&align=1%2C1
53,BOSS,Men's Knitwear,Cotton-linen sweater with mouliné stripe,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449951_224_350?$large$=&fit=crop%2C1&align=1%2C1
54,BOSS,Men's Knitwear,Slim-fit sweater in melange cotton with rolled collar,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443391_001_350?$large$=&fit=crop%2C1&align=1%2C1
55,BOSS,Men's Knitwear,Slim-fit sweater in melange cotton with rolled collar,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443391_404_350?$large$=&fit=crop%2C1&align=1%2C1
56,BOSS,Men's Knitwear,V-neck sweater in mulesing-free wool,"
HK$ 1,850.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50378576_402_350?$large$=&fit=crop%2C1&align=1%2C1
57,BOSS,Men's Knitwear,Crew-neck sweater in Italian cotton with contrast detailing,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449920_402_350?$large$=&fit=crop%2C1&align=1%2C1
58,BOSS,Men's Knitwear,Regular-fit sweater in two-tone knitted cotton,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446571_001_350?$large$=&fit=crop%2C1&align=1%2C1
59,BOSS,Men's Knitwear,Zip-through cardigan in knitted cotton with logo embroidery,"
HK$ 2,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450198_030_350?$large$=&fit=crop%2C1&align=1%2C1
60,BOSS,Men's Knitwear,V-neck sweater in cotton with embroidered logo,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442153_402_350?$large$=&fit=crop%2C1&align=1%2C1
61,BOSS,Men's Knitwear,Cotton sweater with stripes and colour-blocking,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450050_268_350?$large$=&fit=crop%2C1&align=1%2C1
62,BOSS,Men's Knitwear,Crew-neck sweater in Italian cotton with logo embroidery,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450180_429_350?$large$=&fit=crop%2C1&align=1%2C1
63,BOSS,Men's Knitwear,Knitted-cotton sweater with melange structure in slim fit,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446540_404_350?$large$=&fit=crop%2C1&align=1%2C1
64,BOSS,Men's Knitwear,Zip-through cardigan in knitted cotton with logo embroidery,"
HK$ 2,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450198_402_350?$large$=&fit=crop%2C1&align=1%2C1
65,BOSS,Men's Knitwear,Slim-fit sweater in single-jersey cotton,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50451211_628_350?$large$=&fit=crop%2C1&align=1%2C1
